"sampleID"	"MTOR"	"RPS6KA1"	"YBX1"	"JUN"	"RBM15"	"SHC1"	"AKT3"	"FN1"	"XRCC5"	"RAF1"	"CTNNB1"	"GSK3B"	"CCNB1"	"RAD50"	"BAK1"	"MAPK14"	"ESR1"	"EGFR"	"SERPINE1"	"CAV1"	"EIF4EBP1"	"CCNE2"	"RPS6"	"GATA3"	"MAPK8"	"PTEN"	"CASP7"	"BAD"	"MRE11A"	"PGR"	"BIRC2"	"ATM"	"CHEK1"	"FOXM1"	"GAPDH"	"CDKN1B"	"ERBB3"	"BRCA2"	"RB1"	"AKT1"	"RAD51"	"TP53BP1"	"RAB11A"	"MAP2K1"	"TSC2"	"MYH11"	"MAPK3"	"CDH1"	"CLDN7"	"TP53"	"ERBB2"	"RPS6KB1"	"CDH2"	"RAB11B"	"AKT2"	"GSK3A"	"XRCC1"	"AKT1S1"	"PCNA"	"BCL2L1"	"COL6A1"	"BID"	"ARAF"	"AR"
"TCGA-AA-3552"	0.922230480916307	0.564718041628853	0.0178655324149129	0.0686859461710778	0.0380597735953808	0.0370345904915999	0.79592558930158	0.0795400114263652	0.0399310618197048	0.0211130973522036	0.0590242384810739	0.0137696061695978	0.972904710565307	0.0185486684749515	0.323174603557157	0.0411569292712186	0.754914721051812	0.268092411832926	0.208479743381125	0.0407441731692497	0.0260934186326877	0.0361125225337051	0.0232217996218987	0.0912655722112057	0.903863971997756	0.0109201045557448	0.0281164046568247	0.0834678343589362	0.0554308240356563	0.0748693917581279	0.0309865632263916	0.0124341807511164	0.0297194832307349	0.0593043683983041	0.0393025017650653	0.0541302721376683	0.282572374292336	0.884442128096773	0.0235124497003939	0.0910412604603547	0.0227603239346283	0.0330092781312053	0.026345132712328	0.0234886333349903	0.0324309241752598	0.0229064426206103	0.0368033700183258	0.322453279137344	0.0296076171838326	0.0225215769011542	0.0798044199023391	0.0247865803673564	0.499146908236039	0.0572875538744895	0.0841722715699041	0.0263014456731536	0.0317431643569898	0.621492159555304	0.0231913086882241	0.0316011606588559	0.0407387508430772	0.0348925205532555	0.0448791711759604	0.266232950884691
"TCGA-AA-3492"	0.930510588777267	0.689913061101907	0.0274624289592557	0.0545278014242937	0.0509538567239152	0.0307658330575777	0.757502740571805	0.808420013127425	0.0377471150400808	0.0333601180038146	0.0269671656414966	0.04025668511684	0.968444142184863	0.0294957096395016	0.131041461370676	0.0389600413706176	0.848308761974901	0.471001714128386	0.336299587322326	0.0295165617751239	0.0359914159929151	0.0333317891726493	0.0285748442872211	0.831039563063842	0.902120306094534	0.00921832441996732	0.0255618424242823	0.056199219516663	0.0400528695158135	0.637570116009657	0.0446673759514342	0.0153299222395827	0.032874224034615	0.060777534290083	0.0411860902813049	0.0495578927683156	0.155025382484997	0.945481757661931	0.0296777831511893	0.0901837196256875	0.0341795922688398	0.0908803385967781	0.0440867730543018	0.023193829766846	0.0360175113728403	0.64901712234776	0.0461754143718184	0.164476089111224	0.0247851441873353	0.0303884055419818	0.0470672317305276	0.0428517655027031	0.669901814239055	0.0275340830754811	0.10519203747151	0.030346930584228	0.0464754855876366	0.740603350843458	0.0373999010881616	0.0538568762076653	0.0499952855042384	0.0579911606901635	0.30178011122678	0.779633161305176
"TCGA-AA-3695"	0.969534033201629	0.717079980127286	0.0393382605459572	0.0646947326056467	0.0505735529654653	0.0367322784964124	0.919721449009686	0.313068200292183	0.0585322120796203	0.0213242685832509	0.0438156241054883	0.049459821964668	0.963205064658441	0.033864684228689	0.13626623834548	0.0604852439781322	0.916927241965565	0.179362661155575	0.0729099260264607	0.0450014519878581	0.0319039465256872	0.0466620252776051	0.0393800698762929	0.8420148788828	0.918889692994776	0.0119708508502054	0.0525263749808995	0.0890274116272596	0.0410998500453553	0.0707784446577999	0.0512163492791975	0.0189224728927269	0.0748534869472209	0.0613759816766075	0.0606468939369877	0.0518012637628374	0.128710166457559	0.931482667364199	0.0272071294778836	0.093643227747883	0.0396759923290649	0.0411889031063161	0.0489163901001203	0.0351362930070921	0.0521670643360965	0.352676318314239	0.0431333069754331	0.140658555867055	0.0359777265960958	0.0403695645995532	0.0669024521944796	0.0457816303501878	0.632849837340845	0.0515348100259238	0.066636799193773	0.0229122844665966	0.0465074933029496	0.864194868434054	0.032105325627564	0.0434728710272415	0.0676159545608214	0.046615840988791	0.117355807625309	0.322862894546908
"TCGA-AA-A01V"	0.928222711332129	0.481406006830686	0.0382985394985541	0.0687858985511388	0.0657320161704122	0.0333691032591931	0.831065233126432	0.886924034888698	0.0579734002396106	0.018538843598377	0.0417592816884129	0.0232351618100355	0.966279376226955	0.0240413773213588	0.182567150466654	0.0354841274576495	0.940567939467707	0.231450456557639	0.0949937123563415	0.0479060126288506	0.0324729984298527	0.0516752189908765	0.0260076231810226	0.642694905944358	0.944911171342757	0.013015242892063	0.0322208011495741	0.0787766563185967	0.047164296090381	0.075974990134189	0.0418003916015618	0.0156268603375898	0.0441198136461108	0.053263911927516	0.0777008579300685	0.066316897537248	0.201412831064874	0.950790510276164	0.0303368210677371	0.0926658442167157	0.043038409116811	0.0307945828159035	0.0447092042493633	0.0240693135278572	0.0432874350948551	0.404897609353776	0.0330600922519483	0.231085760610974	0.0356899473619839	0.0309068050154794	0.0748343849774468	0.0334369687308569	0.640234472727614	0.0491937742192213	0.0801707951742224	0.0293935945738442	0.0349317638655108	0.80822810548573	0.0438307599462904	0.0499641506443782	0.0617283822408709	0.0376465271175465	0.0444535148031625	0.199089171959863
"TCGA-DM-A1D6"	0.974923289511736	0.629220466106563	0.0230533886871037	0.0297303838884493	0.0395358071944245	0.0278881214329221	0.951234565174728	0.0413375974211711	0.028481977785093	0.0158424641814037	0.0340753973094159	0.0270557897854674	0.970367273105162	0.0155890194920164	0.059007978296743	0.0354787945155149	0.915683349288151	0.233188839632603	0.169134015663724	0.0347226629331621	0.0300525673654159	0.0522763357428161	0.0266215774809142	0.595738081460573	0.94998522843874	0.00322515826075512	0.0124348595435121	0.0451039310318052	0.0212030050178249	0.0407695910804852	0.028416049874867	0.0112273287328768	0.0237700917639695	0.0402424056662985	0.042935536144512	0.0478767205438229	0.0944786231532093	0.951984230806003	0.0164368931752288	0.0790663818835262	0.0192498611494362	0.0206039976567692	0.0335869167103751	0.0138132821098014	0.0328472135558939	0.0755315184828929	0.0216602968850656	0.132167713361847	0.0285636731565839	0.0304422961330401	0.0467791396166729	0.0303750910504811	0.278460510635169	0.0411470141770506	0.0448603990377694	0.0233022658666014	0.0354487566874521	0.868075541305092	0.0253020093229709	0.066137629697541	0.0806787754613807	0.0244676876202544	0.027095445842431	0.323368026682545
"TCGA-AA-A01P"	0.935129743583048	0.650135310853252	0.0332179152349968	0.0684758828750092	0.0631194809180659	0.0340285078260213	0.887715292561153	0.437833326076813	0.0470028625819834	0.0238945177089566	0.0529232263182111	0.035391887770776	0.958816664721528	0.0337766086165707	0.282840629936029	0.0493917633856646	0.565771318235076	0.266607460426989	0.339637649203033	0.047019869560097	0.0468617395334846	0.0797352704984574	0.0509820381126587	0.630512385260315	0.927064680396198	0.0102014681838977	0.0443362311045552	0.0846039059881394	0.0382931172428813	0.124102316426107	0.0522970927972171	0.0175069598786108	0.0701826315120072	0.0593444763808147	0.0426295241945701	0.0590502926285713	0.414913104669924	0.811238646279366	0.0333219795255291	0.0800182211114332	0.0290181036105115	0.0345548441708319	0.0445647493187973	0.0295200001224042	0.0676340262267788	0.46994895427883	0.0458035098910275	0.37878097674804	0.0325855027599717	0.0294909846480456	0.0794395913700055	0.0460136065544037	0.461666250419063	0.0703723298250923	0.076102019293235	0.0568839881829546	0.052642734088276	0.755643388546472	0.0488258736403192	0.050502767719693	0.0630364771067015	0.0456277852113223	0.228703907034006	0.795303594468786
"TCGA-AA-A01X"	0.972125130819312	0.737737554930592	0.0195217954492106	0.0679996400925324	0.0641969587961407	0.0308315917054413	0.530579440742271	0.0852858953296589	0.0706905017526639	0.0243473152115874	0.0449588910637248	0.0352289577807901	0.978547569724066	0.0422539787507742	0.221282606498489	0.0436754218246592	0.830883461887491	0.154178399572688	0.0787502911298564	0.0425597495335779	0.0362414578557531	0.052199129659224	0.0417855268441347	0.0539799388653428	0.933987718292511	0.012791082089925	0.0434057680281851	0.0573112846284949	0.0536167942357949	0.0722562351800144	0.0394273481649038	0.0221687901015024	0.0572188309194061	0.0488648602614637	0.0390711366656074	0.0488381957744383	0.173289313940622	0.918643301679636	0.033210396667285	0.0745941257624276	0.0374760454293862	0.0550838057273603	0.0629462664191424	0.0314011703980067	0.0328103849242857	0.0211101657753217	0.0515070525066613	0.218344282290334	0.0325752169586589	0.0352704445366508	0.0767230951085616	0.0483668856217485	0.564216335577531	0.0344976223845115	0.0974049295201968	0.0461615753860091	0.056078806737239	0.851861494048866	0.0543573638833614	0.0499356620297812	0.0465369392067108	0.0467064587814053	0.072634604347331	0.761357941214722
"TCGA-AA-A03F"	0.961922003820025	0.615888986842804	0.0219239256296643	0.0726780971606937	0.0641228262442766	0.0353987647926618	0.881142885168445	0.881142618851725	0.0895118687277419	0.027093864528927	0.0428389463776084	0.0433239991891167	0.965399002907154	0.0376951681220271	0.178795155336062	0.0456668390066697	0.848945898910925	0.156088415497312	0.0779731478646609	0.0469104597373974	0.0495504258521981	0.0471825888669772	0.0438165553795415	0.801767579872638	0.922909838673144	0.011729715020535	0.0397992050104657	0.0756518527663221	0.0587320115565703	0.0671116588948757	0.0497813073056543	0.0161275093967139	0.0473898419813321	0.0605317416573682	0.0486791488081024	0.0636097838613069	0.241477479493437	0.890650890632253	0.0286765101572324	0.103143345250886	0.0288445283713776	0.0412638119806889	0.0340584548004305	0.0296456166544747	0.0613303443173132	0.614648571910106	0.0401360374500497	0.277351588954214	0.0341112962564964	0.0299683910755957	0.0754771839904112	0.0399760411610351	0.585037676209229	0.0849517675212467	0.087734400616502	0.0594914344150119	0.0516740369859574	0.85613485283386	0.056510684280361	0.0675019087406366	0.0717373825502627	0.0379285338704125	0.395663776443466	0.364183531108344
"TCGA-DM-A0X9"	0.958907328225106	0.556452008720353	0.0177502152122415	0.063570788876753	0.0365302494509631	0.0374095181391889	0.636344889728456	0.035093551034323	0.04087731604973	0.0210638561928336	0.0669069000786437	0.0219551937842291	0.815088475527833	0.0147625909921041	0.161935623164583	0.034145084567933	0.883042776903887	0.578384843914491	0.0942714562115969	0.0236948427422166	0.0304490388769243	0.0536206589826568	0.021337857992091	0.798465243043099	0.907616283993162	0.00820794615650348	0.0313428634910587	0.0481774257100094	0.022913045505969	0.0769000768816281	0.0312229740788399	0.0154265528316007	0.0517724036827618	0.0477942967226599	0.0271716152338338	0.0777567564186417	0.174588867109701	0.861128938097794	0.0180565362514505	0.0798183979228306	0.0217341509807058	0.0332729866088994	0.0267079656818795	0.0170362376642742	0.0382403502391079	0.596819906968315	0.031276720941235	0.202923239390704	0.0460441697373344	0.0187435291044803	0.0487206738901667	0.0271015765481778	0.653068613887236	0.0430371518973251	0.0314165663736484	0.0253642496862721	0.0444562649920168	0.669366077113927	0.0237743485921939	0.0273546031987231	0.0525596297179541	0.0391546697231559	0.234376659371505	0.525656757750305
"TCGA-DM-A0XF"	0.964737951247563	0.524789199719031	0.0214958605293108	0.0493859464591044	0.0456831743313331	0.0259799120578027	0.899994060762179	0.0392128939741376	0.0329378837247559	0.0176313246630789	0.0509173175739578	0.023878785803238	0.966454266664768	0.0182420232496617	0.142043590396426	0.0302093378454731	0.847682457212627	0.223935328655167	0.0940105306472468	0.0417857679441257	0.0350362263301357	0.0390053495178739	0.0336149875019888	0.0325619378236848	0.921017621617546	0.006690740806775	0.046070016016653	0.058488809931641	0.0362400043161588	0.0570985482298809	0.0454605516343603	0.0138915286964666	0.0302466190250258	0.0365235063884486	0.0450121283939836	0.0575384405938067	0.229160664707188	0.850140252163722	0.0214332243260174	0.0706579972659224	0.030251691906818	0.0313417221678359	0.0202321579471708	0.0292640221783351	0.0481288500142091	0.215020785593909	0.0282622682251933	0.197071587465176	0.0271466619266929	0.0224484243230513	0.0482357040750929	0.0288262763001875	0.407225915848261	0.048781397989038	0.0548755314390746	0.0284537447601402	0.0322532138661966	0.6652349355446	0.0274667720011323	0.0330099689420712	0.047536099602011	0.0323277283571777	0.287480431579955	0.393174940870002
"TCGA-DM-A1DB"	0.967653524770477	0.418517380289587	0.0195971749722075	0.043110697138856	0.0371135797545418	0.0274548118655371	0.955252818524979	0.0340482004282555	0.0325336044440062	0.0237264529446674	0.0462346710639642	0.0214822644647974	0.971367541172265	0.0238808325435439	0.114951385824587	0.0374629758355475	0.905152895534152	0.369480366651643	0.0102265147132839	0.0295504303025084	0.0323059261553589	0.0403523445604256	0.0284510613264393	0.0237197922577719	0.95515125313359	0.00290985148894308	0.0402911051736932	0.0472589849687365	0.0267616739576888	0.0403015815399105	0.0296285835979194	0.0117866946817472	0.0741687086431257	0.0607397907085358	0.0400936618474004	0.0670149265327579	0.148468285011245	0.933875781015205	0.0211431330523148	0.0774928378259495	0.0238655140036877	0.0325078356225985	0.0230639925571933	0.02643170123087	0.0366170346936107	0.0237614677032817	0.0352740179780713	0.180129236932457	0.0373440487868834	0.0285369630364502	0.0713433115421958	0.0263362380809171	0.0751192679006401	0.0387702023147618	0.0648510130016591	0.0237873614610302	0.0547583300759311	0.946730336798183	0.0376110380628108	0.0372426865025002	0.040967328563114	0.0370552502678453	0.0344533554289429	0.109024352809626
"TCGA-A6-2680"	0.939474295817873	0.46736739221823	0.027814262369974	0.0283254687323053	0.0507628583676202	0.0240812364736411	0.744934305753815	0.0309422282488196	0.0353204185004991	0.0213235997163298	0.0260455534257265	0.0275543652453367	0.957005584207719	0.025306856495227	0.155586631138996	0.0334110437540331	0.422159161318276	0.226393651268491	0.157458172737384	0.0281987168390716	0.0506590268631033	0.0272597207133149	0.0271044994133161	0.789259688528423	0.904698426341713	0.0112891546384554	0.0286661376083915	0.049635058110543	0.0356525490412846	0.0629329289343684	0.0488494766889258	0.0164115072654929	0.0339430976676797	0.0512705592177075	0.0268871757495753	0.0565215338539366	0.158960038197535	0.905038309361945	0.0296353998888618	0.0565579928211592	0.0215701845869133	0.0566949318384304	0.0272267200294308	0.021692777272912	0.0408711423248329	0.0265857833613765	0.0423084316320177	0.180862987959166	0.0227762834973328	0.0233394207333422	0.047641489856059	0.0496596648180732	0.509384412051437	0.043388547641309	0.0975250734412885	0.0418932048621785	0.0413461479028157	0.731325076204938	0.02731320041751	0.0384802832216373	0.0425776293539777	0.0232727449358891	0.231079721095719	0.30966960874695
"TCGA-AA-3522"	0.945702110143094	0.641142663826939	0.0292955865708602	0.0672562894666986	0.0393543504128167	0.0368491968521948	0.949480104019598	0.0974319025589798	0.049449568363612	0.0234055829459144	0.0432502619452876	0.0177118734882606	0.972029163978843	0.0225496485153343	0.175036207910335	0.0390455004558875	0.85618764045289	0.294875574888098	0.0737894739915243	0.0727285056565439	0.0282585987881727	0.0500409891688011	0.0261664898877121	0.352991281202082	0.887584829090516	0.0115103140396953	0.0399045789995733	0.0775551498196208	0.0472777351420874	0.0757568431073647	0.0419077405650866	0.0160769990909075	0.0464488595031276	0.0581164896265287	0.0420105463057636	0.0796596749143443	0.30960218803357	0.898571411513064	0.0302518611407817	0.110305784778268	0.0309534829102394	0.0323322508914093	0.0382086922961571	0.0292696291386939	0.0371144276137822	0.458217947285648	0.0519104208382817	0.324728195051304	0.0338116010158266	0.0261643424041797	0.0724930716412285	0.0353133030305347	0.495189260753331	0.067873394309431	0.0563006608463905	0.0318114238722163	0.0461395854749879	0.814455756358237	0.0341369639474281	0.0495731298166342	0.064803034455108	0.0333104576377456	0.0487194480868987	0.473642420301411
"TCGA-AA-3553"	0.92622165087473	0.538653396150598	0.023783873982984	0.0655639533001715	0.0378783103723121	0.0317036357816985	0.920320824462285	0.094552582287646	0.0287187366985504	0.018250797741913	0.0345925079793828	0.0204485094667744	0.96033399309558	0.0265971775784341	0.118429852007056	0.0330756144476505	0.675468717593567	0.307826826731185	0.14722526697357	0.0461565084592633	0.0308609906017741	0.0233370468290924	0.0284108553600967	0.0622936935016366	0.895563302896423	0.010798813853107	0.0299857441606112	0.0172015030178828	0.0348019617328642	0.0651580909378719	0.0418406196122825	0.0130474556054286	0.0652884747573635	0.0456036784879272	0.0342474120100741	0.0479017417880853	0.265144814227586	0.873842264015899	0.0249615633780052	0.0683514925052777	0.0356247899736799	0.0308839872547749	0.037144326940589	0.0235802121078842	0.030040097246757	0.0184782130043274	0.0282482464813168	0.221765883554031	0.0284939985721831	0.0251381933909029	0.041760955171743	0.0293170359812523	0.00860006554198783	0.0455050166452943	0.0745198763626151	0.0279701335686253	0.0342972184781399	0.847501492731127	0.0354771361828504	0.0241251828413247	0.0418904151243792	0.0353215502326422	0.086128521820772	0.344760789739051
"TCGA-AA-3496"	0.950888624603827	0.653126974255853	0.0381430461691732	0.0737495324914177	0.0590868225905159	0.0435797285486832	0.58322559235999	0.0387495751678142	0.0378191875181486	0.0215156014327343	0.0499520220407509	0.0401834083214378	0.961650954532563	0.0275024544503415	0.245076976560126	0.0592998329562267	0.833196072970553	0.339330393377933	0.18048147714876	0.036204296441076	0.039516933215278	0.0379893601314521	0.031545142658936	0.578774337623718	0.921648596437667	0.00918483047803037	0.0380665269564856	0.0863084783180184	0.0434997043710771	0.068012191496267	0.0347560521705641	0.013863687319024	0.0503061344695353	0.0685254697359286	0.0451398060774361	0.05998527036843	0.247460530711038	0.910933909715493	0.0213968992693095	0.104818150098365	0.0308059674359028	0.0337953873241455	0.0375810248255349	0.0389121823575621	0.0340676322475551	0.034885464263112	0.0358619163092016	0.221537806383476	0.0492039372367718	0.0246230144800281	0.0921087680189133	0.0328894988701163	0.531365879858093	0.0482293765128732	0.0650551563520815	0.0348504514287152	0.0458864052727833	0.661321131093306	0.0420768855767446	0.050220894075555	0.0661323042912687	0.0371531249599701	0.188028239135582	0.355100738763281
"TCGA-AA-3696"	0.965476946301134	0.843424980856263	0.0497736089545012	0.0688389633480433	0.0499641941904483	0.0376479516191066	0.736489142563441	0.0794769936843386	0.041288801267169	0.0253407807845589	0.0383576444995157	0.0415769765460473	0.967074372167089	0.0350701305044401	0.132011289657985	0.0441280548726799	0.830012079942336	0.414689706700713	0.0838207568555164	0.043865962742344	0.030597799854524	0.042754683215494	0.038335887742208	0.0551133432073227	0.820171768012035	0.011311897608309	0.0495957270100076	0.111210110694891	0.0372984952318759	0.064747262574355	0.0562965631439811	0.0157015898697971	0.0533714601045492	0.0615655457897928	0.0409011267690111	0.0791865026968611	0.104466281668809	0.952441810635991	0.0245483654666503	0.0892327307018229	0.0345313320709231	0.0398912648283968	0.0367536097627047	0.0324079547728678	0.0479890049178035	0.0186072019024005	0.0364256162816406	0.134620466731846	0.0439331855910738	0.0332241088286567	0.0657786798511672	0.056084026397677	0.62415093747664	0.0426254309530559	0.0883377048669966	0.0374302204504543	0.0462018647154469	0.861575022181906	0.041497321741255	0.0570150170345793	0.0556538482841271	0.040780973223307	0.247826182473751	0.481792558490835
"TCGA-DM-A1D4"	0.971235765368853	0.424036138009597	0.0277372473775658	0.0418267110338111	0.0271004546371302	0.0333764823153192	0.858590746623829	0.499413363143546	0.0366450295311646	0.0163884228189811	0.0838843590889501	0.0235939695771727	0.973191542543508	0.0262253001545974	0.235357757368174	0.0368891857554485	0.878694296253876	0.397156454992167	0.0288623371751053	0.348077214283971	0.0265989235186916	0.0380173571229143	0.0302813446060746	0.586608544335143	0.953938537099993	0.00136121689667546	0.0284464383904385	0.0439745470364281	0.0251001015469881	0.412350047664203	0.0416467192669789	0.0108182942373956	0.0302010653459094	0.0474624857081698	0.0297908359165823	0.0620771961671743	0.170884450578107	0.964431853046881	0.0222248914338799	0.077720787918335	0.0218228498823304	0.0367762424781352	0.0334382837618554	0.0119548752135119	0.0407357710461534	0.6308955280338	0.0359498974679879	0.182841528290282	0.0301085403416192	0.0225622703888341	0.0481868286709894	0.0321165255029126	0.56602919933143	0.0440797935856077	0.0985842643414162	0.0223157541475748	0.047434934520599	0.924492026443073	0.0326641432640134	0.0403981253956819	0.0689612748015271	0.0380281877041709	0.035265938868777	0.887932739574897
"TCGA-DM-A1DA"	0.966769093604581	0.734385614082561	0.0183582321717243	0.0525768631649204	0.0446622321586028	0.0251938462961113	0.93812569408918	0.673116059123308	0.0288822506421748	0.0202705256270124	0.0332172728962496	0.0214180302901585	0.974111912983629	0.0193951057184075	0.0897234104986632	0.0427702267087244	0.916593202543954	0.792346072464201	0.49329618455237	0.0196990844112878	0.0262358836647514	0.0470338488888612	0.021598281432351	0.702336262360382	0.834928264773435	0.00356242715958818	0.0349770962751055	0.0782511584191958	0.0311097036568821	0.103385015286281	0.0572770455527389	0.0131545863631785	0.0457665988965249	0.0486966483703571	0.0318749130881868	0.0599374516615568	0.10097889827751	0.936874089077535	0.0299863922561779	0.0681416952713578	0.020687105562034	0.0314492906550811	0.0370461717468595	0.0194249742561229	0.0312386647600234	0.347913354943675	0.0346886533506258	0.161757192825733	0.0325001162390674	0.0207842479280024	0.059869628560059	0.0285576349676975	0.776524198532813	0.043844910115854	0.0670764380002335	0.0270559161515844	0.0381230735475343	0.897253109232103	0.0306526550699674	0.031883516205448	0.0477447485181445	0.0226232507503229	0.18781401387716	0.787952883983053
"TCGA-DM-A1D9"	0.95808979627037	0.47354845936191	0.0424123992695856	0.0558074869576038	0.0521869098875737	0.0289799614338418	0.662981196232568	0.345320697297113	0.0336093637122616	0.0191578710222309	0.0508801016435845	0.027025067147712	0.969022012388298	0.01910396576048	0.0902930826931315	0.0505160354135663	0.896437061841821	0.187754095085925	0.0265922202655118	0.034334256226684	0.0297717954721425	0.0398533644391399	0.0305897192635908	0.253598273654772	0.914406030691899	0.0230105434588706	0.0403514932927026	0.0606489565214727	0.0332861405135788	0.0428291659896052	0.0481740370499223	0.012726383311158	0.0366288006969473	0.0541374469817361	0.0351203263014832	0.0632990271651424	0.130188456097779	0.918025893025706	0.020784226027829	0.0872799513573444	0.0232262720514405	0.0361582616451378	0.0325589093706657	0.0279148592177284	0.0406039730583743	0.0594348413680892	0.0313304081198472	0.182602587034631	0.0287381868430273	0.0240003537378489	0.0375652843343681	0.0404633381045927	0.255643695809454	0.0543331066150399	0.0866108125009146	0.025200431900197	0.0310436122930667	0.79765858988955	0.0228979083159969	0.043594571042986	0.0744445442298604	0.0184015614561759	0.273690802865172	0.430699215168348
"TCGA-DM-A1D0"	0.966808802430422	0.5426702787651	0.0269382706739669	0.0618794572170662	0.0515288298696099	0.0344818517097802	0.939992120005156	0.0375924225373632	0.0349481390104363	0.0232189695189051	0.0487442677376872	0.0308926783521469	0.96958021204592	0.0253157950007054	0.0885264684587145	0.0396980795358676	0.608157103245035	0.165567014289406	0.14819109544503	0.0433141134984056	0.027477657366968	0.0382959974232366	0.0277473463100627	0.0194950289187613	0.943890452045987	0.0236324198857508	0.054119335750816	0.049979784983285	0.0225093935612409	0.0298349459494707	0.0510133329335583	0.0160620011381429	0.0393654194195425	0.0465395695117387	0.0322412986614211	0.0666655058309098	0.131061417890956	0.910931394740686	0.0257044923655859	0.0963633332132007	0.0224873092640837	0.0438446029089033	0.0282078987641709	0.0150035831885373	0.0371224593626423	0.0195136303928989	0.0245436066258341	0.163057316049616	0.0338891672676228	0.028028138626664	0.117413640836508	0.0310663847259174	0.0655862266975865	0.0458289784721854	0.0564078732815251	0.0232903837740187	0.0403677681885776	0.784898971951654	0.0353159002543545	0.0393332337900958	0.0429084131110945	0.027212136056049	0.164397217846785	0.425584851733907
"TCGA-DM-A1D8"	0.952323083305748	0.721223683840696	0.0350184095003144	0.0644643562163054	0.0458113921753283	0.0280896046536002	0.951326765020216	0.0489877997332122	0.034247969450911	0.0203284745055635	0.0400648574897399	0.0195949394597895	0.971702264808516	0.0223559849171984	0.481480956871254	0.0406320474267027	0.885261382926294	0.434929091113206	0.256598027119021	0.32879343421336	0.026245427685697	0.0482906221435364	0.0305519049789738	0.719946446261834	0.949029507131602	0.0072123673299991	0.0267044578785914	0.064038521152342	0.0363878395024864	0.170464639629842	0.0554918869140305	0.0105518453287304	0.0641836526871136	0.046454203633572	0.0433745831150178	0.0561599091668817	0.167854844636777	0.960591169145198	0.0240526757565037	0.085030623236072	0.0215901576469431	0.0307155018628421	0.0294876358755534	0.0219224434780608	0.0433958598766168	0.0755798073992677	0.0384664821842284	0.189469305103124	0.0274755849687441	0.0277723733910573	0.0577184689697358	0.0302722322636705	0.646156408134696	0.0571664186317623	0.0571059927135654	0.0244360548741523	0.0376364167780524	0.863036388930424	0.0269468080322123	0.0315637150959385	0.0403132462580303	0.0334378242246354	0.343300419349129	0.61435427499378
"TCGA-DM-A1D7"	0.953737890579309	0.507938765999998	0.0272782624134622	0.045890254185891	0.0439853625229396	0.0243449619378492	0.941600857660082	0.0330295914598033	0.0520788563695184	0.0113061628729011	0.0499035397116462	0.0241739762569149	0.968829432959019	0.020293663586196	0.121237377083508	0.0405670923538688	0.795266422001518	0.216693150988145	0.140687466035078	0.0377937561563007	0.0279251631901028	0.0349419749260096	0.0318849273902296	0.272105481560981	0.948563916907483	0.00483414822908806	0.0323886392936525	0.051434871676744	0.025788684789696	0.205915348819426	0.0419211719213359	0.0116919004640471	0.0436552953011443	0.0586147395884598	0.0445489491454381	0.046637394520611	0.180632597243623	0.935705994597652	0.016500527359785	0.0860775227549434	0.0197472811064395	0.0276180655830723	0.0268505747821804	0.0257960639673199	0.0366382694586563	0.0181975506302833	0.0235915574784164	0.236907362718174	0.0361352000396533	0.0259114285630021	0.0428330963076095	0.0323870402820531	0.478976869035029	0.0364943423748043	0.0578908469745277	0.0154719058051412	0.0440580878536897	0.806750153120753	0.0277530600143293	0.0412400306027013	0.0436319977906719	0.0329898254281871	0.032269689266429	0.513607181527815
"TCGA-DM-A1HA"	0.951895996305822	0.818788613224061	0.0235464677430953	0.0297521565303881	0.0305889039471901	0.0226372698902578	0.754599953022065	0.0215331331122545	0.0330436395787253	0.014978183230595	0.0480349568805445	0.03036721988352	0.975724163810997	0.0163953354851661	0.0539021506958308	0.0288780269290011	0.893217635138048	0.0751491914826165	0.530656470864511	0.0171291626326275	0.0360950644733127	0.0557692059044846	0.016632842673067	0.922765771589259	0.921784454167149	-8.68619468738837e-05	0.0462650534120312	0.0453555857449658	0.0210856108572877	0.0634251087331522	0.034348963946906	0.0121460528784007	0.0257678300634125	0.0464565835110268	0.0324405304660294	0.0520910254170707	0.0795518776663733	0.900105884213526	0.0219815505822177	0.0577260003801126	0.0173465606421861	0.0402653670417841	0.0267356787166733	0.0208633225231401	0.0344553339267361	0.843862163053855	0.0313765879937324	0.115255972568123	0.0303352708272841	0.0186572918631773	0.0451649248385344	0.0228615405651468	0.84070756149936	0.0401616991344523	0.0608623050127915	0.0179498135765234	0.0269477276054099	0.858781436115525	0.0309939234813011	0.0271126412746582	0.0705005024074431	0.0273447281290989	0.0226608500022965	0.0389553191874333
