"sampleID"	"MTOR"	"RPS6KA1"	"YBX1"	"JUN"	"RBM15"	"SHC1"	"AKT3"	"FN1"	"XRCC5"	"RAF1"	"CTNNB1"	"GSK3B"	"CCNB1"	"RAD50"	"BAK1"	"MAPK14"	"EGFR"	"SERPINE1"	"CAV1"	"EIF4EBP1"	"CCNE2"	"RPS6"	"GATA3"	"MAPK8"	"PTEN"	"CASP7"	"BAD"	"MRE11A"	"PGR"	"BIRC2"	"ATM"	"CHEK1"	"FOXM1"	"GAPDH"	"CDKN1B"	"ERBB3"	"BRCA2"	"RB1"	"AKT1"	"RAD51"	"RAB11A"	"MAP2K1"	"TSC2"	"MYH11"	"MAPK3"	"CDH1"	"CLDN7"	"TP53"	"ERBB2"	"RPS6KB1"	"CDH2"	"BCL2"	"RAB11B"	"AKT2"	"GSK3A"	"XRCC1"	"AKT1S1"	"PCNA"	"BCL2L1"	"COL6A1"	"BID"	"ARAF"	"AR"
"TCGA-A5-A0GU"	0.954667750561891	0.781829133983572	0.0395224550950707	0.0699929649903405	0.0552820853194812	0.0378898512303108	0.64253804321723	0.0865874512378435	0.087462936141542	0.0196027258459941	0.0592671446326658	0.025174458570529	0.966975675872245	0.0215498380335313	0.129230711261068	0.0399848556932835	0.0562220802393374	0.0503400038336777	0.0623980577256633	0.0442311453705505	0.0780751817341512	0.0454709621366868	0.0465823255488075	0.62119445818447	0.0125409121842174	0.0483819235778758	0.0965144728981331	0.056574435965446	0.0548823208553839	0.0782894539108009	0.0146979426260869	0.0314075356860251	0.0387120691901505	0.0539792020310747	0.050645528697142	0.165188120697828	0.919471840944032	0.0283334824087742	0.0823389261134681	0.0291174638611002	0.0278101639718513	0.0351196587114299	0.0592071290283694	0.0266574702192192	0.03476422339019	0.227637727632187	0.0472913119817059	0.0380535883934163	0.0795465186552625	0.0413616614604058	0.0470438076652915	0.0223206804608589	0.0628189714415557	0.083343480393719	0.0286847622310802	0.0380415466536658	0.682720250679576	0.0332520564775752	0.0629712676663626	0.0619147643816579	0.0356371837385294	0.317799721280207	0.461520130003438
"TCGA-A5-A0G5"	0.949744187043725	0.47693621652495	0.0478960379707727	0.0803525563474308	0.0395165169667558	0.0431542587131042	0.81409677364235	0.0840103649807231	0.0511097643677594	0.0254282098555832	0.0426969920746092	0.0471697430211138	0.962422049063292	0.100434414493949	0.282657899396949	0.0646090737975545	0.128543420689428	0.0600106581852087	0.0632983690141954	0.03464646566425	0.0466426208123666	0.0449494579234098	0.0836142525360472	0.764814160853384	0.0179008879821859	0.066985040308148	0.0912011422141656	0.0561423433460389	0.107734531140336	0.0472178392973702	0.0227824427438004	0.0519783216327031	0.066658504421361	0.0517526244589452	0.0547677183819758	0.393524877690287	0.555329601254388	0.0331425781489854	0.071581832610062	0.0383170336422652	0.0492536085092951	0.0400474583190001	0.0580766843697483	0.190695505569366	0.0362184891368499	0.316830673447668	0.0454051718997214	0.0306573590554352	0.0650295372570121	0.0546221146428377	0.0961617993910165	0.13791257982398	0.0555016260686541	0.0823838209490708	0.0668962576502561	0.0611752620616329	0.51756956388268	0.0650111193745642	0.0858093418309368	0.0703565896680897	0.0470507723656862	0.187559537152282	0.467386748181811
"TCGA-A5-A0GD"	0.92869538855411	0.826731704466529	0.0245573412615185	0.0813108914418111	0.0408657874860078	0.045041211080052	0.804160385990414	0.0669373340512881	0.0520782962990789	0.0202979537924024	0.0446551568775854	0.024749642355566	0.97105805599671	0.0192764609996003	0.187160776808833	0.0438494718859611	0.0614770333778171	0.038982136069053	0.0555262766416917	0.0255681646165519	0.0504492758509261	0.0257323101143462	0.0439412214464951	0.487876399071906	0.0108306312199655	0.0402143039785402	0.110537962712878	0.0376486259826917	0.0532133890433034	0.0573485473869868	0.0167335548667248	0.0407595503701931	0.033874997078212	0.046104303247595	0.0644823768518188	0.186162766851677	0.866792954031128	0.0313363968809606	0.0850550217862327	0.0253227146532538	0.0397263836892937	0.0342573833900601	0.0359069775051307	0.0222280177893937	0.0289142097221333	0.247839772064557	0.0404752577683223	0.029981167555118	0.0872832924217922	0.0263075332131303	0.0420852860398717	0.051801339055397	0.072133468731084	0.0696753429437849	0.0256254421435851	0.0401752352249101	0.698833580608319	0.0339916978460286	0.04936832740715	0.047311658522138	0.0376194829174848	0.173025599035023	0.561024869103072
"TCGA-A5-A0G2"	0.969014445053174	0.922426161223942	0.0354121462809642	0.064894094164733	0.0476969099812844	0.0394979262400996	0.920925871744707	0.127987001367366	0.0452037990037778	0.019064389443082	0.0630687963496713	0.0292794743717719	0.966370028466754	0.0323914313095864	0.128520126013633	0.0258343906181915	0.631990128072071	0.280969284603713	0.0441912339110073	0.0373943763450476	0.0478005480804885	0.0463261219471417	0.442784440259563	0.984596219842643	0.0108507912906484	0.0552321517825034	0.10074761077779	0.0473523906961974	0.243204112346185	0.0568568637601001	0.0140427354545172	0.264074360748456	0.0636235697630938	0.0434811708207063	0.0636879716076182	0.213270040884989	0.870236603783541	0.0249189855858943	0.242719455921549	0.0276380767608142	0.0402323270003831	0.0287532872861212	0.0533469708152449	0.698254773849708	0.0378127867488434	0.210833054719605	0.0467201785521321	0.0271526294462814	0.0701952080393994	0.0308084372750313	0.0468358555621328	0.085812775268205	0.0538928968535723	0.064073076290268	0.0272168619958994	0.0331869700380086	0.947669465685139	0.0350423465890038	0.0185088461865984	0.0780633236591171	0.0510432382777749	0.0708106973913057	0.892095916942469
"TCGA-A5-A0GQ"	0.96224400467357	0.641532136601761	0.0223424234298362	0.0570320777990813	0.0570516030737587	0.0299730877919887	0.743854581487135	0.114155734525747	0.0537961735366112	0.0161864905037967	0.0522436486078555	0.0234856288283934	0.964498862925842	0.0255697445208397	0.347309794939331	0.0597439147817336	0.065618755905256	0.0251021330961238	0.0274812159557563	0.0309322153912065	0.0433914776336608	0.0253695364051115	0.0298165539457786	0.716665066601495	0.00931201022478742	0.0216274673287405	0.125236152103301	0.023022981846693	0.0664237414330335	0.0315546201769673	0.0182470897913815	0.0397121494996647	0.0404027552825959	0.0270887387958605	0.0468200611735628	0.27296215828744	0.764583894089346	0.0268946474163969	0.0565195104095804	0.0304996050315692	0.0315086499161146	0.0231241652965287	0.0596496782815075	0.0132708574390544	0.0537847674751817	0.238004079443505	0.0345365827025906	0.0214222849212738	0.0511998516087293	0.0451285110722342	0.0374855905498633	0.0918490581231692	0.0592535526730438	0.119620509116129	0.0128407250787566	0.0771871064308845	0.819776426967281	0.0472175015983542	0.0962294721264165	0.0843123656802137	0.0231612047114125	0.322339747944516	0.612861687797909
"TCGA-A5-A0GN"	0.96323754993101	0.774528115661696	0.0406315926401512	0.0747131637102514	0.0411182633515356	0.0559610184851585	0.822949888781323	0.0685274134726667	0.0346059752393685	0.025835051393115	0.0514457871419662	0.0386359954318099	0.966206506779268	0.0443984616646945	0.466711720529337	0.0361142611626244	0.0653840599323241	0.048863879856386	0.157007699762153	0.0421786990977764	0.0377459444235029	0.0321537523657853	0.189311632104978	0.905403928206992	0.020373785475814	0.0570354042467309	0.0722666029248078	0.0449132844633141	0.0540192695151972	0.104876343385601	0.0234066314443103	0.0284691389267878	0.0604062512454407	0.0445927186445837	0.0501004488795457	0.162309133019616	0.954585151567675	0.0337378331546118	0.0899833638901341	0.0220343983629086	0.0362533410673423	0.0352914474103861	0.052066045014921	0.0480247264401425	0.0350708816987635	0.25282085582756	0.0439457269652075	0.0319576310650336	0.0711823433134491	0.0426451826071653	0.0533868002278017	0.0682689737092422	0.048847403834042	0.0814685180008612	0.0518133058148483	0.0544779290063765	0.582009332281274	0.0513516862871454	0.0673591153622556	0.0634768473217109	0.0411803053899743	0.0862658992878444	0.282067270865057
"TCGA-A5-A0GE"	0.95304503515688	0.714817592988122	0.0288506607880373	0.0668648330184861	0.0488983511606592	0.0435627041875974	0.754735004859003	0.0735148920024237	0.0341219412461543	0.02959495200335	0.0503757299082875	0.0240148041231047	0.969205863730883	0.0328806986337207	0.213261589492352	0.0352878433840413	0.0631003719674123	0.0267788119234041	0.0530646482649936	0.0331038565425744	0.0482742905287359	0.0259500242782897	0.045996019361101	0.589652634156155	0.0105681932697376	0.0422112849402229	0.111440197508252	0.0450554687177748	0.0635726140038467	0.0483015117544032	0.0158276736967451	0.0333597565259513	0.0580904376358398	0.0422443622960718	0.0727494396029999	0.217122696216048	0.907344899809516	0.0267209044010742	0.101155770325052	0.0435800713074011	0.0380884166252543	0.0293021206159941	0.0451414178790749	0.0225142371081488	0.039403258637922	0.25937133198224	0.0390643692525084	0.0281685171379429	0.0855087490297087	0.0293700010019491	0.0467038352753156	0.0346142065276366	0.0719827556919214	0.0705887023404046	0.0293553707847612	0.0455840514291115	0.69347694271658	0.0286266709956797	0.0603016668018768	0.0530055164582088	0.0316411634951336	0.341458717309925	0.535650211875043
"TCGA-A5-A0GM"	0.963023497849996	0.834327937054929	0.0261226125311041	0.0907944440710148	0.0595390914099862	0.0382717143334505	0.743237129874304	0.0679579246669883	0.0487785247500028	0.0190174081360289	0.0578898469933229	0.0248993868184107	0.965756898826066	0.0195052140245488	0.15354495929919	0.0371187552211473	0.0579786743021845	0.0337910951212806	0.14599274245596	0.0317400931033782	0.0464763131965825	0.0407499348709252	0.0436780460861057	0.891303154203199	0.0199386471889818	0.0442970300580113	0.116067499278899	0.035075740646949	0.0542233097662731	0.0492186004093622	0.0179739520517971	0.0359447205542296	0.0509732188250011	0.0449056439425965	0.0672568131654396	0.144597630741796	0.943712642909628	0.0286312402242038	0.0975452382039562	0.022501297490605	0.0507331510516473	0.0330228433439436	0.0416480210370617	0.0263447358806773	0.0427501319383441	0.188295364293954	0.0393143235020713	0.0331455758754221	0.080670724082294	0.0411270040086215	0.0569574293133297	0.0397209152907452	0.0536422635116766	0.0768650459501046	0.0265894752132356	0.0264629754142561	0.721951649513013	0.0303179441115127	0.0253374386718039	0.050831843087135	0.0371358188924938	0.381990678784863	0.505487242648297
"TCGA-A5-A0GI"	0.957616762824332	0.753996780358747	0.0293670139185053	0.0715706246378321	0.0466942142016361	0.0417408401852941	0.676627623919039	0.0732908451410647	0.0397286236584674	0.0256865591504639	0.0666400806321476	0.0290869459788896	0.970275237505182	0.0311694467536298	0.328848797710222	0.0329782539027531	0.0608736215057146	0.0290403312704358	0.0597719178093148	0.0313729677900809	0.0591466398127985	0.0267121254532946	0.0465046666954248	0.681574810622898	0.0102969487696184	0.0519407002371211	0.120035869710595	0.102270261965022	0.0499552923045751	0.0500376859187017	0.0130471699221446	0.0318868970071979	0.0537764380731147	0.0403893760231865	0.0469758711991845	0.142194982390665	0.927346658926279	0.0274553806418774	0.0941263376764807	0.0271978663425392	0.0340104181110568	0.0385078976369688	0.0435794674137593	0.109401107435541	0.0327301658721107	0.185023068864632	0.0397525491862451	0.0319330232365634	0.0856559734695994	0.0312026583271792	0.035169905936574	0.0541941851353787	0.0619043857120816	0.0714092677538332	0.0421951574152716	0.0352008864551735	0.828205557342867	0.0546640001775445	0.0607601474046498	0.0552047607533839	0.0321842738791105	0.38682994108115	0.5618785662531
"TCGA-A5-A0GH"	0.928793709601475	0.768856931690932	0.0301970226797349	0.0938568419663304	0.0408476988114029	0.0403168877633235	0.265429174375039	0.0702843862792407	0.0470788051370655	0.0209693624517213	0.0416068369180868	0.0301537417229807	0.967403227166305	0.0190903477270508	0.130894510968269	0.0367607297537448	0.0674702545792212	0.134368551019837	0.0446403790138057	0.0492390935011323	0.0639582532599013	0.0311215927597583	0.0470807498598478	0.971034723871409	0.0138292855762755	0.0490544193668831	0.0978467582644565	0.0389122103214685	0.0528945774710391	0.0392736654930888	0.015082889228266	0.0436558965321161	0.0386229433904543	0.0423173391242024	0.0617050125696077	0.131944202202682	0.923962122764565	0.0340272395437325	0.106537273731458	0.023415348923479	0.0356189175276396	0.0370856472684056	0.0432770588096405	0.0263672549297465	0.0375238351166864	0.186336791916831	0.0382033527787957	0.0364953693063658	0.0769867004955261	0.0422899675079354	0.0431602851167427	0.163052133674498	0.0574587037747499	0.0505637963444249	0.0275919659264161	0.0228237463594801	0.406287093284856	0.0288863005998446	0.0282161897125899	0.0469583925528986	0.0345381712485038	0.113483751937877	0.358374575706256
"TCGA-A5-A0GJ"	0.96444937860031	0.86338108537463	0.0366195834477516	0.0550844185580607	0.0506693458267034	0.037508117435412	0.73043259541831	0.12750566534171	0.0422512395595577	0.0194819121206774	0.0527728343038195	0.0308101505416162	0.965246188032841	0.0267358189024676	0.823175788344266	0.0403312228402826	0.0727988116812964	0.0291980859914234	0.132514892764479	0.0325665256588941	0.0414892408597469	0.0449409996444392	0.719754941757526	0.746477364069775	0.0248148461821469	0.0471871039289778	0.102761042763737	0.0380234618884691	0.0501425650600117	0.0489991968399125	0.0123348555049375	0.028482519514069	0.0636496882461158	0.0471230401531422	0.054434133850746	0.256995264253248	0.938616327025576	0.033344828886221	0.102533445643448	0.0314278946103225	0.0632692519937448	0.0295399628397568	0.0446301969240835	0.04947336428177	0.0426330345339618	0.205682295655876	0.0404702727030077	0.028283051671971	0.0479516809708595	0.0600059604775324	0.0453898730400875	0.0598961241739451	0.0660169134978648	0.113272862441837	0.0274573757758655	0.107822606556532	0.697535956712829	0.0323204787112317	0.0711317256738607	0.481073531233033	0.0399524131533861	0.300274871242789	0.319797105882234
"TCGA-B5-A0K1"	0.949499725387317	0.818813310777653	0.0298009969017959	0.083643243494492	0.0645429758529657	0.0457360042366752	0.838320966311959	0.0687620450237589	0.0303398560428241	0.0207744073774151	0.0497834081321093	0.0276571980099337	0.963593208164792	0.020646341380789	0.169477246004982	0.031066652863199	0.0579603292558168	0.0448648614409798	0.144577760272776	0.0326500951538079	0.0490638871363766	0.0282843847257052	0.0527947948898429	0.68334756869866	0.0152364004798761	0.0464998541237834	0.118217139118682	0.0433889465255137	0.0522419728547616	0.044998674217614	0.0149395955254342	0.0314015017409173	0.047357532046702	0.0494388135797491	0.0673965425559865	0.126772172329066	0.896133845425551	0.0305804436062253	0.0905600351469859	0.0253731640609092	0.0301866894874118	0.0326547218445292	0.0446211120077781	0.0198994315799744	0.0306116432749731	0.191126377744278	0.0425508125040333	0.0313623967744355	0.0723752388675966	0.0322271119378256	0.0439143365023417	0.0193150073874792	0.0743867308101113	0.0515706181505086	0.0348527995575968	0.0269955734971408	0.774537439194249	0.0332676111790507	0.0290895778352776	0.0474110034638139	0.0312676780401079	0.362002632197267	0.552677502129483
"TCGA-B5-A0K0"	0.955807776959584	0.800699031157963	0.0226623408164717	0.0746965091644294	0.0435860209843365	0.0468506582179834	0.903188843633022	0.0691133960359044	0.0360861707125867	0.0236888277627497	0.0416741207476249	0.0283942659562319	0.965143486051592	0.0344608660617657	0.563321045277117	0.0406388907466481	0.0643486017395224	0.0341946791807017	0.0756024798018684	0.0345919216857964	0.0480916620264448	0.024383014057081	0.0408142698889693	0.923809202597038	0.0112627185342226	0.0490221497449783	0.0856538634674966	0.0522619541581968	0.0614503199893886	0.0512372717125094	0.0146967720867851	0.0262766056603784	0.0474474034659403	0.0420844853348199	0.0564414560063931	0.280171757495905	0.877409228375432	0.0294018706307982	0.0955825945262155	0.0298097233165981	0.0342778336843391	0.0329033473175986	0.0477297084649828	0.0212365335558944	0.0314738275762002	0.251318525939456	0.0400406150282655	0.0319351342496211	0.0692193080969449	0.0359361709499804	0.0449117342803534	0.0456201335429204	0.0598365367236206	0.0708296085738171	0.0291796069648083	0.0391652176089835	0.808685468176673	0.0331254523892616	0.0601200858501274	0.0522162088727948	0.0319113869510464	0.352902369462392	0.338621025343294
"TCGA-B5-A0JZ"	0.957849713465823	0.551070482791667	0.0328585872663649	0.0911904106021665	0.0566508031315459	0.0459342225487096	0.883842852886867	0.0709022969797734	0.0404270386676612	0.0170162666312407	0.0525013063986152	0.0279414290540146	0.96836654329019	0.0231540133849762	0.219236856268999	0.0236868750347952	0.0666681483318168	0.0408237759397403	0.0902499336843382	0.0387268932028447	0.0336577326164004	0.0381154296862658	0.0584243660255443	0.497487501858867	0.0164478664564707	0.0452613490533729	0.120555739095652	0.0418206300709259	0.078793501784622	0.0653291073025292	0.0160914710992686	0.0733154650853806	0.0501820638509547	0.0462701601441387	0.0659406221817146	0.284911815623424	0.835498746381951	0.0248406627816936	0.101252764011948	0.025175542130571	0.0534950050122003	0.0292999491285034	0.0453263618702088	0.0277685405950045	0.0418280819304188	0.309535791511237	0.0411735756128734	0.030498190582748	0.0835020914032771	0.0300169147758849	0.0496623015571843	0.384580765931967	0.0765164298027096	0.0636940762745976	0.0302780262595368	0.0325027492081865	0.853842655171255	0.0292982138280868	0.0469066719908	0.0568064582847696	0.0498966178576465	0.348117493175124	0.50473206310071
"TCGA-AX-A06D"	0.937240420355413	0.824418841923593	0.0192967709228321	0.06094566692402	0.0455335494751673	0.0234205159260863	0.662062175392054	0.0710985439215873	0.046652808022637	0.0173694730829915	0.0487354468857138	0.0296411324958734	0.967048073497342	0.02511707314188	0.43974199860847	0.0458568530189204	0.0329578902880178	0.0277190876568134	0.270496829160958	0.0279759796650706	0.0377916509121637	0.0302059209157575	0.0209274350126016	0.705303331355502	0.0100365352167196	0.0317737851951608	0.0645495299408061	0.0330166844041856	0.0418459959749411	0.0305880913663579	0.0155428024201581	0.0367023978548938	0.0353006063302316	0.0325245316250699	0.0557977659159705	0.101690201799195	0.924012820994529	0.0193996458832348	0.0708658926727528	0.0350773746570676	0.0330440907700788	0.0227911408154183	0.0379341692358725	0.0161010772725122	0.0346241492680553	0.1431872310955	0.0307497562614138	0.0225725148614398	0.057980655625415	0.0440978292673124	0.0300000223218308	0.0621863655039477	0.0560825349369513	0.079540486127939	0.0221160315342838	0.0359902826896038	0.599262479596453	0.0322898274372905	0.069865000713564	0.0592735450808159	0.0288336892143685	0.201550990228083	0.163239021604706
"TCGA-AP-A0LT"	0.957855010252695	0.742621473075589	0.0321965107819667	0.0871526437824919	0.0488797750571193	0.0420349116440573	0.882933376205788	0.0727822892237252	0.0585767849155492	0.0257502159030983	0.0602973576578709	0.0299068055345776	0.965765200427212	0.0296235151030679	0.251463087046346	0.0459686732987378	0.0683132232556166	0.035459811961277	0.056582092591717	0.0451778754534488	0.0465735479797267	0.0223902411617942	0.0410139799263459	0.821772701341678	0.0129791742192034	0.0506883160029058	0.0961650888160573	0.0467181782904076	0.0646124987492153	0.0478096151036618	0.0163402396511913	0.0914274365614503	0.0583048084421863	0.0623618622788835	0.0602119641778597	0.160877956151666	0.877780860916	0.0228256197598675	0.0962162574849233	0.0262307956791696	0.0351167676598228	0.039650416952118	0.0435889778319859	0.0234208805481391	0.0411539380719492	0.178715021621978	0.0418855739649797	0.0312092009294143	0.080077865235831	0.0327635957227617	0.0474309545031038	0.123213727338132	0.0629122246044237	0.0647128062104596	0.0342189436549159	0.0537612345681143	0.811169532290203	0.0328594935277189	0.0918197006869894	0.050458336263888	0.0413603267148585	0.356792610315233	0.402467438517982
"TCGA-AP-A0LP"	0.952030334556486	0.84476054262889	0.0245226923890948	0.0576952265735675	0.0749941376631449	0.047084029051712	0.853175632934296	0.0691068500016553	0.0562216829625111	0.0140173378611051	0.0403385139451395	0.027337342412198	0.9648570276704	0.0159695071597811	0.246403809652846	0.0561532833421656	0.0547772462501344	0.0377049669130456	0.0987538313030804	0.0257659986478391	0.0514645249689661	0.0305925888867493	0.0435045257211382	0.751230097681112	0.0107709514975646	0.0365346811802987	0.0574085642600213	0.0386338564651184	0.0539209420237486	0.0449245387180933	0.0156577830695245	0.0422950409764162	0.0526144567537138	0.0456164119180451	0.0814747253163333	0.127438588638728	0.924241699690893	0.0264307917105192	0.0894456262643511	0.0371392935794535	0.0394072944385216	0.0239062382685606	0.0683907571251816	0.0228792874580184	0.0365706368409898	0.134319542480969	0.0355916411252071	0.0313671181021062	0.0515844384262334	0.0478829776508345	0.0364508437859599	0.0518147356733453	0.0545004306118758	0.0623267566896796	0.0264763138916152	0.0473269245268428	0.77241866555952	0.0262767618793115	0.0671250826053339	0.0714934356015071	0.0480792466726213	0.277612902038981	0.480413465171121
"TCGA-AP-A0LN"	0.968004131674317	0.755506418491485	0.0361884854528745	0.0512436300834787	0.0555761687836154	0.0372076779605637	0.873552639401381	0.0694891856850429	0.0245235546641209	0.0249411869669217	0.0386189359329537	0.0337857670598947	0.968048120303351	0.0312911567474509	0.180001196288963	0.0246163504204384	0.0615555009622602	0.0438940372083212	0.0494923428383816	0.0302586078972685	0.0610240507267522	0.0361309700213095	0.0403189785047939	0.911600112085446	0.00964583599358815	0.0458104685609775	0.0926821026926241	0.0524397176063351	0.0549654227275708	0.0445230556377762	0.0131761376133615	0.0296730308381997	0.0986296833937905	0.0458759295160476	0.0427433686265532	0.151013587700554	0.908170576656093	0.0209212695553803	0.0947957056193197	0.0342291728812515	0.03512660978976	0.0289363580403869	0.0414437681385395	0.0326221201423939	0.0423572545693546	0.214173244117514	0.0454182290162779	0.0231596151765509	0.0850747037702615	0.0336358965654332	0.0489923617755917	0.0698526140744039	0.0696232897576129	0.102179796783455	0.0271013309973991	0.0640079146843398	0.848044506181385	0.037995272052908	0.0797991508690452	0.0565233378722281	0.0309551352193073	0.389799779191593	0.491008555022509
"TCGA-AP-A0LM"	0.931271767813234	0.759378355196264	0.108145297830838	0.0526543532502661	0.0520445473269638	0.0383961996017495	0.710974872003072	0.126285782337742	0.0811037385922083	0.0188836882007612	0.0451219500631736	0.0279058390196327	0.961151593244562	0.0510796584929334	0.408773072396977	0.0425602603610953	0.0898004029515666	0.0213403959291592	0.0377704607634666	0.0196156775823721	0.0556983401704934	0.0277510195978134	0.0625091638436878	0.464316332031851	0.0102083876780082	0.0298684067001136	0.0829558955438251	0.0519254705853139	0.0672605503514229	0.0374614056485734	0.0171402688905821	0.072829038345355	0.0386731536128369	0.030153913420384	0.0644202913683749	0.25789339219563	0.925188634557012	0.0221706767307575	0.0692378634156308	0.0353872088923149	0.0362675662220786	0.0194550440284079	0.0361816552779722	0.0224120673164016	0.0656252647544952	0.247146758285088	0.0281881556338038	0.0260702218012535	0.0310726889521522	0.0503665914244282	0.0320021731212193	0.140336743970381	0.0455881174663882	0.0989733945529277	0.0303086571656235	0.0603598369706009	0.832226670128762	0.0545927070340927	0.0978966324720633	0.0704119457603201	0.0333740299460557	0.33279684318693	0.549020488387919
