"sampleID"	"MTOR"	"RPS6KA1"	"YBX1"	"JUN"	"RBM15"	"SHC1"	"AKT3"	"FN1"	"XRCC5"	"RAF1"	"CTNNB1"	"GSK3B"	"CCNB1"	"RAD50"	"BAK1"	"MAPK14"	"ESR1"	"EGFR"	"SERPINE1"	"CAV1"	"EIF4EBP1"	"CCNE2"	"RPS6"	"GATA3"	"MAPK8"	"PTEN"	"CASP7"	"BAD"	"MRE11A"	"PGR"	"BIRC2"	"ATM"	"CHEK1"	"FOXM1"	"GAPDH"	"CDKN1B"	"ERBB3"	"BRCA2"	"RB1"	"AKT1"	"RAD51"	"RAB11A"	"MAP2K1"	"TSC2"	"MYH11"	"MAPK3"	"CDH1"	"CLDN7"	"TP53"	"ERBB2"	"RPS6KB1"	"CDH2"	"RAB11B"	"AKT2"	"GSK3A"	"XRCC1"	"AKT1S1"	"PCNA"	"BCL2L1"	"COL6A1"	"BID"	"ARAF"	"AR"
"TCGA-AF-2690"	0.935059965329456	0.611666321324393	0.012093633241623	0.043097826251262	0.0335141299096003	0.0180122302447125	0.894653182296184	0.0436740584139311	0.0285501349696983	0.0103698110669813	0.0269703398739536	0.0143550027389623	0.956059232162882	0.021151144362558	0.205983943553092	0.0362103077224024	0.654240252292488	0.224184360928109	0.0736022559208957	0.0186594464348477	0.0301301316955253	0.0493125599378542	0.0232454203988343	0.0406506110988738	0.908829695085344	0.00925067421243179	0.0315222521206045	0.0554678915793941	0.0289994290572464	0.0413352875000359	0.0689815168561103	0.0146872175022279	0.0241024192504958	0.0423347384650558	0.0239775642478167	0.0502558665678645	0.244310964718041	0.907136943930266	0.0200082664521496	0.0641614567807886	0.0219077757194101	0.0253977403400804	0.0203450811199682	0.0401877338698747	0.30941009178752	0.0354863233971595	0.262028734895976	0.0248501403889425	0.0166605412833122	0.040451950015493	0.0241943233411215	0.24291097656374	0.048886088680335	0.0730700067910472	0.0267653759175511	0.0307099004328112	0.735980544160898	0.0265943994674732	0.0273722925637595	0.071114447073949	0.0426734829040581	0.096062473524556	0.325475771991277
"TCGA-AG-3578"	0.949913257886758	0.429141956136065	0.0230347869009648	0.0533454413874361	0.0323788117820408	0.0271431466140671	0.346818750781651	0.0544431361545544	0.0262006524337676	0.016176395916898	0.0353386097076472	0.0218504610299555	0.97169153929974	0.0300037321457381	0.106776000402262	0.0325053250015954	0.835451333550712	0.412231295914074	0.0433456756608978	0.132038965327024	0.029451657407123	0.0301943729412378	0.0269224192672625	0.523245588836981	0.90326356814433	0.0103203649445348	0.0295312177448964	0.0278657469669157	0.0273123308434549	0.0731936891740235	0.0350394552037137	0.0132054563163716	0.0233120952435505	0.0435199801323082	0.0378299194461756	0.0604231371672985	0.172291618425687	0.905499630574768	0.0254238732752185	0.0785673595626134	0.0294948121490804	0.0454923642659222	0.0212586158691517	0.0352764754421583	0.137849864193952	0.0323586199271031	0.143791527494133	0.0283840742278899	0.0237979172169143	0.0366851830530782	0.0274730836498083	0.612046641615205	0.0705544631341596	0.0518387535803972	0.0247510808874091	0.0277798313788327	0.875495283867642	0.0387106069189761	0.0439423607854772	0.0349686160455893	0.0314564613046133	0.351356267317561	0.563577492583144
"TCGA-AG-3599"	0.952179231345167	0.646349206058325	0.0240763113659243	0.0592390734525205	0.0325694264800698	0.0264231057543659	0.945261153258943	0.31332700026273	0.0353767859538177	0.0179968012420704	0.0326248584025709	0.0231604435872631	0.974877112180825	0.02218350341417	0.0969449744342657	0.0429205227311521	0.873876039167891	0.310993796110258	0.149849697633205	0.0333818302450705	0.0229458434406589	0.0388588199735023	0.0282962189654323	0.547699329694032	0.934199143134988	0.00919470250690233	0.0250745285136656	0.0260096243150555	0.0340134029660011	0.161454857514037	0.0398606972299488	0.0133975452092084	0.0407108011648507	0.0489832820469354	0.0368061015093663	0.0568678075469766	0.17012414123452	0.934726774009974	0.0257747592491051	0.0824641820822865	0.0202515708993332	0.0259048003291501	0.0219363262576351	0.0341429360563379	0.623638616977825	0.034762668661473	0.175625870073544	0.0272201029337758	0.0200458368260397	0.0540221890243473	0.0356878764424924	0.564497093790139	0.0591946154630999	0.0724284935954518	0.0260085928133489	0.0314719648904671	0.702945334205979	0.0233205720014633	0.0373182960904289	0.056691310345926	0.0310041109982457	0.0361848221877769	0.76890176804973
"TCGA-AG-3605"	0.957785036877197	0.767797416319841	0.0261329219763994	0.0593399666258332	0.0362491840673697	0.0276974916680927	0.965799969716374	0.0661754796903411	0.0362625980006551	0.0168183685856554	0.0333073450107052	0.0219225101216847	0.970225333181739	0.020460450452101	0.130291514622036	0.034895288301675	0.8524534055351	0.372355814312239	0.0839363978752823	0.0299283030047319	0.0239553932871608	0.0395256911356487	0.0218735256453987	0.546318464797029	0.93672212092027	0.00973238180101132	0.0294106462630722	0.0551049917941497	0.0338517730970949	0.0497012432642659	0.038004929370481	0.014399746697293	0.0349599961349491	0.0477748259964226	0.0384286466314259	0.0624312148758735	0.182690283879692	0.888457430012368	0.023006562249449	0.088557558593862	0.0226096441030258	0.028257095236483	0.0215017494562393	0.0385998099133388	0.603057604532293	0.0354380089053576	0.216105829695786	0.0278274099241674	0.0258067436722558	0.0406370321555949	0.0338694796466801	0.549775060783382	0.0464379258182497	0.0765186723233335	0.0218988414022395	0.0441796434901812	0.863081590761721	0.0362422144395984	0.045855446335458	0.0543132711499898	0.0380024612723595	0.222959663592849	0.38648818929454
"TCGA-AG-3731"	0.950521998845448	0.596188130860776	0.0155371964528082	0.0466819043665773	0.0333634625485279	0.020786655777013	0.894113773721897	0.037314572612264	0.0368943750258682	0.0210709913209477	0.0279841270075125	0.0226986921454949	0.971387653260222	0.0205212018252639	0.250010503658192	0.0370662456566599	0.711914547949217	0.218807750248889	0.0906699135807302	0.0401765909584197	0.0275236635479633	0.0344361858661845	0.0337624050479534	0.460119161535081	0.934704983914516	0.007801753107271	0.0267679223317392	0.0456132279530671	0.0254118847838555	0.121495590617757	0.0315574619711817	0.0120367560799199	0.0365250803145828	0.0444892497697051	0.0346811952170444	0.0460974617241712	0.270083132666346	0.83739899492813	0.0165834967620191	0.0698945995667268	0.0343849727518326	0.0282862819156855	0.0217191978370037	0.0354318398927679	0.4404352901192	0.0370425359374368	0.246782570179119	0.0191686884904591	0.0216032032422163	0.0383527435633348	0.0260046739878288	0.460278374398301	0.0443972205396516	0.0534668355432927	0.0322027682976945	0.0282871115974407	0.799936212018083	0.0223710499330672	0.0322371865776859	0.0446332460476967	0.0402860683902945	0.0259593591451563	0.742102087395129
"TCGA-AF-3400"	0.951643956998947	0.691272229412562	0.0226142584546841	0.0632624037961058	0.0353218736995687	0.0317485552658916	0.937977365049951	0.0645782052949179	0.0254203499674834	0.0202633293471477	0.0360508486846139	0.0251036680375981	0.971381088771857	0.0200438938034198	0.267035100048444	0.0371030832849469	0.349838324723614	0.152575393899392	0.0416222236142604	0.0327998598909097	0.0264446858678112	0.0409172406003671	0.0248502974315505	0.0197249812594657	0.936363748896115	0.00953694119919677	0.0306514895260871	0.0811697870892991	0.041038633999261	0.0834909461264929	0.0302377921331975	0.0137854762279296	0.0312909339198093	0.051486782539074	0.036790202071622	0.0633083987275758	0.383947523732569	0.625326908180226	0.0235437273303256	0.0883412295329321	0.0203094356666694	0.019149471942591	0.0248246522204161	0.0411806668037342	0.0675043717706386	0.0339168711523872	0.323963468595129	0.0274460524775946	0.0245735565812189	0.0606369411857119	0.0294241496759119	0.373180770906232	0.0584074276495352	0.0811025724562794	0.0248206124662251	0.0324227925034406	0.775108848105312	0.0297064761309414	0.0449995820702382	0.0460839667796361	0.0368059305061305	0.037119062956003	0.462551417495546
"TCGA-AG-3580"	0.946312271426795	0.544813682477092	0.0204437179672281	0.0705092849531028	0.033041766489429	0.0266047041852771	0.913794231434954	0.0495063833216748	0.0249953271954454	0.0196756455478078	0.0380118546684404	0.0225906404241856	0.976761776005156	0.0234391266008062	0.20058885822981	0.0395585320005299	0.791280709221182	0.156055902444203	0.348400028089627	0.031643378637788	0.0276533546738125	0.0380029168921113	0.0230805442044242	0.0236686399212152	0.887385985660912	0.00963385913609527	0.0302201369432048	0.0861070127155128	0.0492422491430898	0.0536471695474669	0.0290807639865172	0.0131730114313108	0.0554473597407384	0.0622632702851777	0.0361950929847226	0.0561478201701174	0.259357973465389	0.854640703180107	0.0213855352784141	0.0991507566960921	0.0243677254891766	0.0214190973962589	0.023322519171382	0.032381901688923	0.422458681683546	0.0301201040589503	0.291613880212174	0.0282031981371903	0.0176064700472664	0.0743588327342068	0.0302819861581801	0.364030795040488	0.0483007124478419	0.079967800883009	0.0297926181539891	0.0351425003052311	0.66663159717631	0.026498004614536	0.0374234412348339	0.0418397919920299	0.0303490597754646	0.0385987409455418	0.365425457986448
"TCGA-AG-3602"	0.953764871473436	0.52985382834936	0.0191009032271169	0.0576072621962377	0.0352753446006503	0.0288863751883442	0.951633466607704	0.0859526437156434	0.0257918063435618	0.0178861298056214	0.0296833236060847	0.0212471863184931	0.974200079592149	0.0233378167726206	0.100168318749629	0.0407754907918257	0.714790270441551	0.236934884811286	0.0483979572199811	0.0362724687173731	0.0214250658508721	0.0390861434363883	0.0298657039197746	0.463938863499895	0.924022701680446	0.0100994105143024	0.0285757135236908	0.0351510554928101	0.0407609007191725	0.123740812300915	0.0353663713875563	0.014424095244709	0.0428878933660884	0.0432067951482063	0.0369115372547531	0.0464808013816797	0.224330340237889	0.930767425097164	0.0202341766077375	0.0839636145111024	0.0233819074818633	0.0258077355164588	0.0213872775104293	0.0388969804705495	0.540459574691586	0.0340136653016439	0.206794651771572	0.0264422569440088	0.0230223014764489	0.0413375976356365	0.0284986611909538	0.44354311646476	0.0645178738064727	0.07676875331054	0.025816976259631	0.0365560373128928	0.837685528495485	0.0410105807673383	0.0383063950544511	0.0695539518181788	0.0330979671116256	0.240703385907824	0.480858444119562
"TCGA-AG-3612"	0.936771845071933	0.399131382976664	0.0208440177558834	0.0531119326401389	0.0344292745183597	0.0248395263726628	0.650209610084865	0.0612333287880824	0.0348937270873331	0.0163487221775368	0.0311317309896177	0.0212528229465372	0.971243575371675	0.0216594743963528	0.159921488074481	0.0409351095285276	0.879949646217415	0.330737321650312	0.0852767832206221	0.0301610278023778	0.0275170312126694	0.0363365683143254	0.0196781214593152	0.0296645167207238	0.943013044434453	0.00924608842474966	0.0267958733472401	0.0294529056864759	0.0315646082666623	0.0461471534853705	0.0344564734962904	0.0125972721494804	0.0661853598789599	0.0494270156009897	0.0391134387181709	0.0468214583924378	0.203149458130216	0.929711547352138	0.0230447659233551	0.0786055943169878	0.0315761475206985	0.0376878591557953	0.0236086707006296	0.0321252485098671	0.0407831159288805	0.0308460952714156	0.196887222967473	0.0263200938818847	0.0216816688907489	0.0576754277674778	0.0285733887320082	0.480594831707057	0.0559677709385568	0.0769336684966401	0.0266387644370108	0.0318968769638354	0.813367619193431	0.0228381993296422	0.0271789589499375	0.0424057075734033	0.0313590243737975	0.090224799360947	0.241058412936111
"TCGA-AG-3742"	0.955000447426225	0.559618036236974	0.0216341730389293	0.0742154022336591	0.0477728493268025	0.028972816838499	0.806835598029694	0.13185618685382	0.0360150377826871	0.0402345990056517	0.0361626288168947	0.0253184642812507	0.973507998321898	0.029424463307375	0.0942261514703449	0.0473578074196515	0.919337603854499	0.364986458815491	0.105439103021166	0.103878080205808	0.0810415156136386	0.0484638640519792	0.0214484278556587	0.609765073359817	0.945604084891635	0.0102285162835238	0.0457184353066955	0.0696123409173238	0.0531062340804165	0.0567774246843846	0.0421842066208215	0.011741903024099	0.0694918685503927	0.0600343353060107	0.0360193780983291	0.0558098812308338	0.161232563219451	0.9094133737741	0.0250003898114411	0.0789131515150138	0.0282054554992183	0.0340684845023566	0.0253682150675036	0.034115328364208	0.147500288948574	0.0305293090106694	0.180164674795489	0.0332738197275877	0.0172656052531843	0.0652771155668428	0.034570192987602	0.658306856766306	0.0562434533094848	0.0659743579799022	0.0234734763245794	0.0611003871713247	0.871268564521757	0.0459588580171625	0.0339267699987071	0.045295014403093	0.0310260217805563	0.140753423920477	0.378557201698994
"TCGA-AG-3581"	0.954301173344291	0.716213495213257	0.0184156210312273	0.0632642619646467	0.0338398729197539	0.0300065069930953	0.960672869477493	0.0575103031678592	0.0465252886790862	0.0211260736983972	0.0371304338355499	0.0245679993355388	0.980379608270455	0.0186188272043502	0.130160124681888	0.035273563046481	0.812066730165249	0.335946562182635	0.424150926093238	0.0272784363084383	0.0193716004642321	0.0367568808953381	0.0266329558093484	0.0209361048709519	0.951346156513355	0.00907353964097868	0.0250223919976259	0.0628729852189213	0.0491850083141547	0.0519199084063668	0.0330198160658027	0.0160651044468568	0.0391211417066199	0.0841430085307769	0.034001616324502	0.0530856431988045	0.23552731802835	0.92474786407263	0.0200829964326496	0.0939229442449865	0.0179904968795337	0.0261395839382945	0.0224065625922828	0.0343627797924319	0.427248258369233	0.0348300206404222	0.220519391652944	0.0277369271680754	0.0185425382160944	0.0674094804957463	0.0232019456176025	0.428235123000396	0.0499553257370334	0.0637793834389047	0.0347687974093301	0.0377419723624501	0.712171091214915	0.0395284264588203	0.02825659129984	0.0496943465369845	0.0312849667781052	0.0400682153650444	0.271711353398572
"TCGA-AG-3609"	0.957773963569459	0.741870823883285	0.0200640652745244	0.0441153251617587	0.0337364111440049	0.0226976737242485	0.904493825624994	0.0649749240180587	0.053652807391847	0.0184857395727841	0.0374404476586595	0.0226891627593139	0.972830863719018	0.0246652371767672	0.143040925801704	0.0268616170721039	0.809264763043398	0.182042850015133	0.309644997869162	0.029846978323935	0.0289857739200193	0.0455103784924766	0.0369701758233472	0.0205149450732983	0.898141613741396	0.00921434393369421	0.0246547542209171	0.0503631794534642	0.0274574648169514	0.0557978258709815	0.0343503496513347	0.0144981928415334	0.0497851110528563	0.0412994350567078	0.0343762219732218	0.0431062748092617	0.16285432649768	0.875595329297388	0.0179238866604565	0.0613275853219088	0.0245225755032888	0.0282118010565165	0.0174370874457508	0.0306733208681685	0.0363357654964612	0.033019741016435	0.148927142148849	0.0271254359101039	0.0234135544744021	0.0327536826226335	0.0282715592674831	0.54830995995568	0.0389140283936314	0.0612526555508531	0.0251182402839108	0.0307518364568658	0.431740538660469	0.0273405475643357	0.0362064019442693	0.068500791503992	0.0279635937937575	0.359600227167042	0.20556898213288
"TCGA-AG-3727"	0.962197522138686	0.350083144039686	0.0289223062407858	0.0640084400238573	0.0401722004192977	0.0359148316786757	0.92834266454949	0.0600106086780845	0.0500135310343198	0.0311787415429645	0.0336652109565265	0.0285854602133144	0.968353036895556	0.0290340823004739	0.0902781048287398	0.0411744896975012	0.893603883025043	0.234996348449336	0.0568670465273418	0.0367486962972998	0.0366117746393514	0.0435129722268044	0.0318112484968989	0.0195573075523684	0.909789968370777	0.0102000056280912	0.0422453301879263	0.0894876981454835	0.0372534162269164	0.0450839575582729	0.0596840909607085	0.0202195067495859	0.052140765059758	0.0493768193644419	0.0442748809976118	0.0592359034577946	0.126246819186792	0.888727245603322	0.0261201694450245	0.0805237691178966	0.0296813284008022	0.0282712592318161	0.0272581635291511	0.046562778850542	0.103543844287308	0.0300437210649767	0.172343833383258	0.0457842618858895	0.0293992264485745	0.0567704795494703	0.0366781658384589	0.650297277745115	0.0538310097020124	0.0778317829339164	0.0355135847576447	0.0382235641301296	0.405894829081866	0.0760564980822379	0.0459708498339063	0.0973369582575629	0.0332682597006029	0.0566666352496517	0.136210683809606
"TCGA-AG-3582"	0.947484302782869	0.542618134713481	0.0210184228154489	0.0490690366864494	0.0335962577991985	0.0267148757018611	0.936601278575802	0.0588113386539661	0.0272720549397047	0.0174930621679017	0.0306527296878127	0.0220958070913891	0.967125492489097	0.0217308490449864	0.124347543833626	0.0315675139310546	0.699522648499818	0.178608684988134	0.0557125070840926	0.0275347618129568	0.0293939712248005	0.0329334802934998	0.0304346805743382	0.432438150198091	0.956606894315741	0.00945184240595488	0.0254124375039019	0.0207296312257952	0.0255227802744104	0.0453999615863307	0.0332202470804331	0.012381469158614	0.0497217214869064	0.0451781842969023	0.0363800924816348	0.0521058987468826	0.137333379811526	0.925846646991877	0.02363796340148	0.069555950889456	0.0340093964733964	0.0393116598438251	0.0217609793423436	0.0312375995345484	0.0701397204557802	0.0300533686351269	0.131137661917835	0.0275271794846459	0.0222482255695886	0.0368364893781429	0.033442671531268	0.644662242465526	0.0552256636898853	0.0585806586106291	0.024995850844161	0.0284836788836401	0.804356887582301	0.0196965454805829	0.0235595502766136	0.0425380425946957	0.032091575706688	0.0313563983181952	0.122540070318538
"TCGA-AG-3591"	0.957013889596012	0.511664589696651	0.0376665518258093	0.0455833354213287	0.0459144526888509	0.0269171135918059	0.558421603421014	0.040888560477112	0.0296914168778053	0.0171944017159868	0.0213748869395647	0.025587606271317	0.964538417885032	0.0214945676970377	0.0553658549243237	0.0382443007210125	0.756564749055866	0.158997266587905	0.0688085296345385	0.0203193301096645	0.044045810465357	0.0544659949518879	0.0245709672613719	0.0282070282049005	0.847505353885086	0.0103337980448528	0.0201655250787539	0.0445942612836254	0.0202963184627147	0.0578974194367926	0.0238880902157333	0.0152801548346838	0.0492479838025433	0.0418852398446135	0.0610888404119238	0.0583243526342095	0.0949445740403608	0.959824480432696	0.0222839949700905	0.0741506636027521	0.0318691676721556	0.0424654370144509	0.0220086621415382	0.0395318251215218	0.00462260436070697	0.0273807868394419	0.147360547334869	0.0218649685160146	0.0204399783120477	0.0568716266510029	0.0356739178631223	0.646081536929073	0.0414297563919237	0.081503548893408	0.0238929914640917	0.0523609497033965	0.70490536368583	0.0273501598960362	0.0440384388467578	0.051232844429687	0.0544172856468318	0.0962722610339215	0.154277800088005
"TCGA-AG-A002"	0.933155868397459	0.838929822093831	0.0217930508174264	0.0405713601125138	0.0402012502604958	0.0281153760888799	0.901107552324758	0.0560507882380214	0.028378795667793	0.0202684844103403	0.0318624483407483	0.0216245339367898	0.974413562750959	0.023897362500086	0.186021590153539	0.0291954189424816	0.900213331394896	0.596755366082632	0.335549362069775	0.0423741067158713	0.024658718105354	0.036900618997118	0.0302170845174922	0.545865920137864	0.932127513357069	0.0105909224956639	0.0304246312907704	0.0383379519843886	0.0300334308852827	0.0482755628799599	0.0305081183023721	0.0119828171889667	0.0328935975834637	0.0459186989008684	0.0344531152163751	0.0453828283156724	0.133373852375136	0.919813634962858	0.0265515825111258	0.0750259563847879	0.026208234930972	0.0330701588571609	0.0206526574516544	0.0298036044723467	0.0710068335021355	0.0312558131552342	0.108356093854766	0.031263279329344	0.0212371576523776	0.043986481424336	0.0272203425651555	0.313244625508955	0.0418106311322037	0.0658402354407902	0.0268628510415591	0.0320414167761509	0.497394567768712	0.0268067202182686	0.0417669403893569	0.0472293075604794	0.0305274486623512	0.0411281876688227	0.814645246501052
"TCGA-AG-A008"	0.941977924900934	0.756207777090083	0.0200295363900833	0.0518648731115195	0.0389296809364146	0.0229556101065322	0.858006254610612	0.0574491271955232	0.0312686594565484	0.0159628588123931	0.0321513806887441	0.0219667743580758	0.976610763676347	0.0258575435389813	0.0942451446966807	0.0311990755753413	0.887817899048327	0.14444928211453	0.101212522795814	0.035755308716745	0.0239798697243685	0.0411528561212823	0.0236466787496226	0.0230891790049515	0.929286408262777	0.00896328016977139	0.0272477614437463	0.0490212326548195	0.0303906469850979	0.0464291141059804	0.027745647371683	0.0126839379937633	0.0504418710290941	0.0423897623143429	0.0320892718609605	0.053270377769691	0.0896962317847351	0.948110404610734	0.0251880510421428	0.0716992405738673	0.0304426995415461	0.042684507777786	0.0208725297710347	0.0337444601623931	0.0385712160831575	0.0275014790448262	0.0867877804202842	0.0263046651825687	0.0201162680859387	0.0404778652491561	0.0288207763999067	-0.10353302069451	0.0589120112746031	0.0663450099551524	0.022786727239592	0.0315155622315707	0.857278260343657	0.0306673131825221	0.0325869498029607	0.0420504785306671	0.0289384745586062	0.334550593577012	0.33298580969652
"TCGA-AG-A00C"	0.967534407956562	0.398389058610133	0.0192646261678435	0.0519002821283508	0.0306141637728944	0.0266544811546604	0.513412847472124	0.359489805335241	0.028487669427137	0.0115978173885959	0.0276228601017987	0.0191627806311741	0.978116158352891	0.0202741735215807	0.130285550729946	0.0334424375863359	0.796605863018275	0.171107167997439	0.0859496036702848	0.0304311963414406	0.0220064910519584	0.0339930208415431	0.0255239678783089	0.0713010405336359	0.952336362431073	0.00859812536608799	0.0241844967360725	0.0261753423657395	0.0163779749746935	0.0602335560456133	0.0275530169979207	0.0107128562870622	0.0421367869998645	0.0379936875826763	0.0331180878480021	0.0488448405086346	0.208141763564886	0.903107699517917	0.0229732050288708	0.0621323200790822	0.0238818997098651	0.0287728692727419	0.0185809824684042	0.0326651486031802	0.0502557955572618	0.0299990245997636	0.199767221261585	0.0264838597727735	0.024061876306283	0.0336205496639008	0.0279180699830473	0.52290051184351	0.0356803784673876	0.052572510169103	0.0191890728206605	0.0272819583427263	0.608984002323415	0.0196736823445947	0.0273946336974537	0.0323815061810215	0.0302454406644741	0.0912097793599659	0.530594179125508
"TCGA-AG-A011"	0.946025913486625	0.399432413919357	0.0221728371556227	0.0372624720627426	0.0431308070030624	0.0235700700666393	0.858609711624355	0.111506304388962	0.0288902228027115	0.0165063601502988	0.034090655973283	0.021260723629126	0.966459736714536	0.0217271801193774	0.171846656948572	0.0310777192978801	0.57595186592856	0.293091854028006	0.0464180091285733	0.0490749663010766	0.028259500785563	0.0350152222051041	0.02724364844289	0.0570014460516438	0.944899850784208	0.0103001276142322	0.0266692868299133	0.0533138386079949	0.0319479023152108	0.0605204250705906	0.029642451585619	0.0147779600536764	0.02807134285162	0.0395839850748282	0.0378148252102234	0.0478586611633879	0.211396631210872	0.915477115475377	0.0258642065944442	0.0800669071109089	0.0292336096448349	0.0456390078691465	0.0198435371920171	0.034985943850951	0.470891164463637	0.0313847858721092	0.237410016916319	0.0294407750866755	0.0256340027007632	0.0386145165579954	0.0309629108812747	0.38567637163593	0.0552686745604546	0.0969855073392888	0.0238616711373188	0.0439065152847419	0.848853642920652	0.0253892157073994	0.0359042301948964	0.0415147137398622	0.0323746366299197	0.0412948518358419	0.201396520689934
"TCGA-AG-A015"	0.963584415700552	0.473834482969752	0.0185838181819981	0.0485796323242802	0.0305063015932502	0.0260946804194678	0.799160651746727	0.058685582805129	0.0273355416009306	0.0145210093528786	0.0277914571267198	0.0195437555259927	0.964659674756494	0.019367003656007	0.094155757263907	0.0367676053621123	0.918960899680325	0.0863505337972025	0.0401811115097937	0.0276306446893941	0.0197464776139735	0.034915221053844	0.0264557563878244	0.0308513226943188	0.905098848576329	0.00900266681337768	0.023372916995411	0.0244213072984183	0.0181880061665865	0.0449115033316446	0.032083365542206	0.0106936764178187	0.0176455965563749	0.0362301196476874	0.0309140444274762	0.0553580601722709	0.104319622515835	0.93604261582796	0.0166026745531938	0.0754512594385804	0.0222976603458302	0.031045081207365	0.0182443350184142	0.0294116097645344	0.55659953774345	0.0261653292183073	0.128778068376104	0.0241923988686491	0.0179259258066646	0.0319137821967275	0.0269037292583037	0.646449458388621	0.0386533191393112	0.0454794182135543	0.0146872087319028	0.0199514093606343	0.618127676129471	0.0189420701755579	0.026916557554693	0.0311717378354329	0.0295550551950096	0.235380047056971	0.246500760778225
"TCGA-AG-A016"	0.961435524482073	0.415473816021206	0.0196493644422176	0.0475315596747457	0.031407472370523	0.0245281936966717	0.924677935989798	0.0524858426556608	0.0375421199551332	0.0122092487946795	0.026574680329943	0.0199821578575758	0.970344129876365	0.0181539799794305	0.139433497063979	0.0385164839807891	0.903326271639417	0.283142020180787	0.061038428272242	0.0260006306515869	0.0235972520411176	0.0303931438094988	0.0244061744915777	0.0234959718935177	0.959411158828636	0.00888338262337576	0.0234267465051805	0.0303502392961442	0.0170517165525958	0.0492971670539366	0.0343281986472888	0.0114164471998209	0.0185754690308994	0.0374191617428316	0.0340387070098185	0.0527659637613666	0.0829547732556369	0.961825656987148	0.0202409094453006	0.0708747504704514	0.0233744604017932	0.034687910928518	0.0196447371108259	0.03873385000304	0.0499299820735294	0.0257222171576095	0.0929847995617549	0.0252658389558389	0.0189260903454359	0.036049460258748	0.0243447545993119	0.547940750428013	0.0390393533078817	0.0402400430705295	0.0204668340004987	0.0225418210471106	0.728663399449459	0.0192320343976806	0.020077656794712	0.0384360384307281	0.0340766440594272	0.0351063208865937	0.120351494477446
"TCGA-AG-3898"	0.965772722398567	0.69966375406934	0.0360354191149656	0.0646395371128103	0.0556663200340569	0.0457275739870575	0.727759971761571	0.182836281874842	0.05259594378211	0.0218452246228663	0.0599621952476892	0.0245551714850209	0.960048987121712	0.0223505925450157	0.14724428233041	0.0468772816619732	0.747048386284319	0.374356888986622	0.0962295476477377	0.031597726184815	0.0307918275276281	0.0492657634692758	0.0322767793396725	0.114798484244989	0.927619423759767	0.0108735248622105	0.0301886132302178	0.164276585358388	0.0502828337952711	0.0636717036455691	0.0496959923068387	0.015070372133483	0.0548640342946546	0.0454032206089619	0.0567616485354589	0.0699858601265344	0.239151622418744	0.833946348381828	0.0260940859947397	0.089244242531044	0.0326144170564423	0.0250356111117387	0.0290572187405274	0.0449978425568347	0.118042869707076	0.0338673461279548	0.242745461396826	0.0375708841499922	0.0309330793053235	0.162904674448558	0.0384370798971663	0.516594362535637	0.0417978792229624	0.0738333654836589	0.0239231864097892	0.0380413874975945	0.813976985565679	0.0378514184166219	0.0235384541514375	0.0564080086820939	0.0484367615641866	0.0351913665299947	0.353897498377139
"TCGA-AG-A01N"	0.956840194216527	0.721073005569825	0.0282215612903892	0.0606123521087931	0.0382812187328997	0.0305195406181622	0.947485448479561	0.061990827296988	0.0390742373777821	0.0241384436739858	0.0373354168030903	0.0254549849814489	0.966679981189085	0.0298466287159829	0.285730848660838	0.0400886887884755	0.809071582731311	0.349536903656408	0.333696725451497	0.0310242668777185	0.0240368828312182	0.0351125622009134	0.0373809002351993	0.022665309171326	0.924264744081825	0.00972697421581677	0.0357769501066071	0.0862531567116179	0.036437732108931	0.0508321354123908	0.0369246022859868	0.0128785079877985	0.0689883557870301	0.0500044866442121	0.0415672498957247	0.0490752745180209	0.166343486771279	0.870136964475746	0.0282426485335688	0.102523086962215	0.0264571799606854	0.0335362188318031	0.0254402298653923	0.0350856533338618	0.040617214557892	0.0305382136678404	0.18255101019815	0.0282535014642261	0.025138236689503	0.0636091527015526	0.035005590767368	0.489495337776925	0.0388904154799948	0.0730307842928751	0.0352340637364246	0.0440550489345596	0.781479354806848	0.0507446802136513	0.0264369231341569	0.0717613115568509	0.0315144045717363	0.427462089276996	0.338943161369896
"TCGA-AG-A01W"	0.949316629001928	0.511858076509879	0.016618452882332	0.0515764451773492	0.032556124344142	0.0251566449258504	0.853040665867278	0.35597908785074	0.0381350110431882	0.0177233492336842	0.0243040995736812	0.026113130070742	0.96205632360867	0.0228363232619313	0.14792194790767	0.0367438515438844	0.784331246190451	0.400129132177543	0.053307703306807	0.0243020491707285	0.0248658650964121	0.0402469087481159	0.024779995842582	0.543503455174168	0.924679660166102	0.0107010541140661	0.0296805846164539	0.0594533356606438	0.0378043384246417	0.0510770755787053	0.0702978688278088	0.0182079974768447	0.0497497114086695	0.0447720049560025	0.0470813558835282	0.0426435491364464	0.204824602353926	0.920822408446287	0.0215772514589108	0.0792296732987813	0.022945022987217	0.0449860246473196	0.0238940174337905	0.0349922098939243	0.283010898374729	0.0472596022723562	0.178916205001841	0.0244653551390962	0.0300932165589017	0.0524837674922175	0.0355361282450301	0.420638995875513	0.0432355552631386	0.0736560536341428	0.0290362682306586	0.0351959767600695	0.728714616369802	0.0331983101258042	0.0392420064136045	0.053856029498856	0.0332165524773683	0.203516214698336	0.401337672741789
